transaction_id,user_id,device_id,merchant_id,timestamp,amount,location,is_suspicious
T08603,U0056,D0016,M016,2026-08-21 01:03:27,2359.97,Bangalore,1
T08604,U0056,D0016,M016,2026-08-21 01:06:05,1423.21,Mumbai,1
T08605,U0056,D0016,M016,2026-08-21 01:03:18,2884.62,Delhi,1
T08606,U0056,D0016,M016,2026-08-21 01:08:58,4892.46,Chennai,1
T08607,U0056,D0016,M016,2026-08-21 01:03:26,1354.58,Bangalore,1
T08608,U0056,D0016,M016,2026-08-21 01:09:37,2571.77,Bangalore,1
T08609,U0056,D0016,M016,2026-08-21 01:09:54,2939.03,Hyderabad,1
T08610,U0056,D0016,M016,2026-08-21 01:07:55,2749.93,Pune,1
T08611,U0057,D0017,M017,2026-08-21 21:07:57,2128.72,Delhi,1
T08612,U0057,D0017,M017,2026-08-21 21:06:45,1123.74,Bangalore,1
T08613,U0057,D0017,M017,2026-08-21 21:09:36,2781.54,Pune,1
T08614,U0057,D0017,M017,2026-08-21 21:07:03,4277.73,Mumbai,1
T08615,U0057,D0017,M017,2026-08-21 21:07:51,2873.31,Pune,1
T08616,U0057,D0017,M017,2026-08-21 21:02:58,2774.69,Pune,1
T08617,U0057,D0017,M017,2026-08-21 21:01:09,4457.12,Delhi,1
T08618,U0057,D0017,M017,2026-08-21 21:09:47,2242.43,Bangalore,1
T08619,U0057,D0017,M017,2026-08-21 21:06:27,3987.65,Mumbai,1
T08620,U0057,D0017,M017,2026-08-21 21:08:36,3564.2,Delhi,1
T08621,U0058,D0018,M018,2026-08-21 02:02:43,2688.55,Bangalore,1
T08622,U0058,D0018,M018,2026-08-21 02:05:19,3771.1,Chennai,1
T08623,U0058,D0018,M018,2026-08-21 02:06:18,1273.36,Pune,1
T08624,U0058,D0018,M018,2026-08-21 02:04:32,2198.45,Delhi,1
T08625,U0058,D0018,M018,2026-08-21 02:00:23,2400.3,Bangalore,1
T08626,U0058,D0018,M018,2026-08-21 02:07:40,3185.52,Chennai,1
T08627,U0058,D0018,M018,2026-08-21 02:04:52,953.88,Delhi,1
T08628,U0058,D0018,M018,2026-08-21 02:07:47,4970.32,Mumbai,1
T08629,U0058,D0018,M018,2026-08-21 02:00:08,1476.25,Bangalore,1
T08630,U0058,D0018,M018,2026-08-21 02:09:30,780.3,Chennai,1
T08631,U0059,D0019,M019,2026-08-21 08:09:32,3761.96,Delhi,1
T08632,U0059,D0019,M019,2026-08-21 08:09:19,4613.53,Hyderabad,1
T08633,U0059,D0019,M019,2026-08-21 08:04:24,1658.35,Delhi,1
T08634,U0059,D0019,M019,2026-08-21 08:07:46,2979.41,Bangalore,1
T08635,U0059,D0019,M019,2026-08-21 08:04:38,4538.21,Delhi,1
T08636,U0059,D0019,M019,2026-08-21 08:04:12,1365.79,Mumbai,1
T08637,U0059,D0019,M019,2026-08-21 08:05:25,2926.34,Pune,1
T08638,U0059,D0019,M019,2026-08-21 08:07:48,4621.94,Pune,1
T08639,U0059,D0019,M019,2026-08-21 08:02:18,2241.0,Chennai,1
T08640,U0059,D0019,M019,2026-08-21 08:01:42,1474.48,Pune,1
T08641,U0060,D0020,M020,2026-08-21 16:00:30,2400.61,Mumbai,1
T08642,U0060,D0020,M020,2026-08-21 16:07:04,1839.4,Hyderabad,1
T08643,U0060,D0020,M020,2026-08-21 16:09:51,2644.41,Pune,1
T08644,U0060,D0020,M020,2026-08-21 16:05:10,1501.57,Bangalore,1
T08645,U0060,D0020,M020,2026-08-21 16:09:03,2744.15,Delhi,1
T08646,U0060,D0020,M020,2026-08-21 16:00:08,4288.39,Chennai,1
T08647,U0060,D0020,M020,2026-08-21 16:07:35,2858.17,Pune,1
T08648,U0060,D0020,M020,2026-08-21 16:05:42,3677.17,Chennai,1
T08649,U0060,D0020,M020,2026-08-21 16:07:29,981.12,Mumbai,1
T08650,U0060,D0020,M020,2026-08-21 16:08:58,2873.76,Bangalore,1
T08651,U0061,D0021,M021,2026-08-22 00:04:54,7950.68,Bangalore,1
T08652,U0061,D0021,M021,2026-08-22 00:05:41,6505.64,Hyderabad,1
T08653,U0061,D0021,M021,2026-08-22 00:08:18,4783.59,Pune,1
T08654,U0061,D0021,M021,2026-08-22 00:01:40,2644.54,Pune,1
T08655,U0061,D0021,M021,2026-08-22 00:07:30,2402.01,Bangalore,1
T08656,U0062,D0021,M021,2026-08-22 00:04:50,6729.84,Bangalore,1
T08657,U0062,D0021,M021,2026-08-22 00:14:20,4346.14,Hyderabad,1
T08658,U0062,D0021,M021,2026-08-22 00:06:37,7875.29,Hyderabad,1
T08659,U0062,D0021,M021,2026-08-22 00:08:12,5159.4,Hyderabad,1
T08660,U0062,D0021,M021,2026-08-22 00:12:19,2764.22,Chennai,1
T08661,U0063,D0021,M021,2026-08-22 00:14:15,1778.48,Delhi,1
T08662,U0063,D0021,M021,2026-08-22 00:02:42,4147.08,Pune,1
T08663,U0063,D0021,M021,2026-08-22 00:13:46,1273.14,Pune,1
T08664,U0063,D0021,M021,2026-08-22 00:14:44,5316.63,Mumbai,1
T08665,U0063,D0021,M021,2026-08-22 00:07:25,1944.04,Delhi,1
T08666,U0064,D0021,M021,2026-08-22 00:05:16,6774.39,Mumbai,1
T08667,U0064,D0021,M021,2026-08-22 00:08:53,2919.69,Mumbai,1
T08668,U0064,D0021,M021,2026-08-22 00:04:19,7278.16,Bangalore,1
T08669,U0064,D0021,M021,2026-08-22 00:05:40,4095.53,Hyderabad,1
T08670,U0064,D0021,M021,2026-08-22 00:06:56,7793.67,Chennai,1
T08671,U0065,D0021,M021,2026-08-22 00:01:59,5199.29,Pune,1
T08672,U0065,D0021,M021,2026-08-22 00:08:17,4576.99,Hyderabad,1
T08673,U0065,D0021,M021,2026-08-22 00:14:22,3992.04,Pune,1
T08674,U0065,D0021,M021,2026-08-22 00:02:08,3212.67,Hyderabad,1
T08675,U0065,D0021,M021,2026-08-22 00:11:19,6978.26,Chennai,1
T08676,U0066,D0021,M021,2026-08-22 00:04:29,3338.7,Mumbai,1
T08677,U0066,D0021,M021,2026-08-22 00:06:51,4180.92,Delhi,1
T08678,U0066,D0021,M021,2026-08-22 00:03:02,5007.88,Bangalore,1
T08679,U0066,D0021,M021,2026-08-22 00:07:54,2134.12,Pune,1
T08680,U0066,D0021,M021,2026-08-22 00:07:10,4305.25,Hyderabad,1
T08681,U0067,D0022,M022,2026-08-22 01:00:44,4034.18,Bangalore,1
T08682,U0067,D0022,M022,2026-08-22 01:01:41,3201.04,Hyderabad,1
T08683,U0067,D0022,M022,2026-08-22 01:01:46,2593.65,Chennai,1
T08684,U0067,D0022,M022,2026-08-22 01:07:28,6020.89,Chennai,1
T08685,U0067,D0022,M022,2026-08-22 01:09:30,3850.08,Delhi,1
T08686,U0068,D0022,M022,2026-08-22 01:08:58,2530.42,Chennai,1
T08687,U0068,D0022,M022,2026-08-22 01:10:30,1944.71,Chennai,1
T08688,U0068,D0022,M022,2026-08-22 01:14:14,4754.74,Delhi,1
T08689,U0068,D0022,M022,2026-08-22 01:08:57,3731.94,Chennai,1
T08690,U0068,D0022,M022,2026-08-22 01:06:06,5528.29,Hyderabad,1
T08691,U0069,D0022,M022,2026-08-22 01:07:13,5544.28,Pune,1
T08692,U0069,D0022,M022,2026-08-22 01:07:11,2307.01,Mumbai,1
T08693,U0069,D0022,M022,2026-08-22 01:07:21,7880.7,Bangalore,1
T08694,U0069,D0022,M022,2026-08-22 01:03:52,3522.82,Hyderabad,1
T08695,U0069,D0022,M022,2026-08-22 01:08:29,2880.8,Delhi,1
T08696,U0070,D0022,M022,2026-08-22 01:00:53,4916.92,Hyderabad,1
T08697,U0070,D0022,M022,2026-08-22 01:03:25,4434.29,Bangalore,1
T08698,U0070,D0022,M022,2026-08-22 01:12:02,3137.85,Delhi,1
T08699,U0070,D0022,M022,2026-08-22 01:02:44,3872.93,Mumbai,1
T08700,U0070,D0022,M022,2026-08-22 01:03:57,5388.28,Bangalore,1
T08701,U0071,D0022,M022,2026-08-22 01:11:03,3791.52,Bangalore,1
T08702,U0071,D0022,M022,2026-08-22 01:12:27,1540.04,Mumbai,1
T08703,U0071,D0022,M022,2026-08-22 01:07:02,7032.42,Mumbai,1
T08704,U0071,D0022,M022,2026-08-22 01:10:51,6795.69,Delhi,1
T08705,U0071,D0022,M022,2026-08-22 01:13:38,4037.58,Hyderabad,1
T08706,U0072,D0022,M022,2026-08-22 01:10:19,6482.32,Delhi,1
T08707,U0072,D0022,M022,2026-08-22 01:14:37,1585.11,Bangalore,1
T08708,U0072,D0022,M022,2026-08-22 01:10:11,1744.66,Mumbai,1
T08709,U0072,D0022,M022,2026-08-22 01:06:04,6841.72,Delhi,1
T08710,U0072,D0022,M022,2026-08-22 01:14:53,3261.53,Hyderabad,1
T08711,U0073,D0023,M023,2026-08-22 02:05:18,7548.44,Chennai,1
T08712,U0073,D0023,M023,2026-08-22 02:00:39,1382.75,Mumbai,1
T08713,U0073,D0023,M023,2026-08-22 02:08:51,7085.02,Mumbai,1
T08714,U0073,D0023,M023,2026-08-22 02:02:13,5581.67,Mumbai,1
T08715,U0073,D0023,M023,2026-08-22 02:12:24,3086.81,Pune,1
T08716,U0074,D0023,M023,2026-08-22 02:11:47,2093.9,Bangalore,1
T08717,U0074,D0023,M023,2026-08-22 02:11:02,3203.54,Pune,1
T08718,U0074,D0023,M023,2026-08-22 02:02:13,3379.12,Pune,1
T08719,U0074,D0023,M023,2026-08-22 02:09:23,4994.28,Mumbai,1
T08720,U0074,D0023,M023,2026-08-22 02:11:42,7514.55,Chennai,1
T08721,U0075,D0023,M023,2026-08-22 02:00:57,4493.52,Chennai,1
T08722,U0075,D0023,M023,2026-08-22 02:02:41,1763.05,Mumbai,1
T08723,U0075,D0023,M023,2026-08-22 02:06:22,6746.71,Mumbai,1
T08724,U0075,D0023,M023,2026-08-22 02:09:43,7206.41,Bangalore,1
T08725,U0075,D0023,M023,2026-08-22 02:12:47,4132.04,Pune,1
T08726,U0076,D0023,M023,2026-08-22 02:09:04,5751.29,Mumbai,1
T08727,U0076,D0023,M023,2026-08-22 02:12:49,7353.74,Bangalore,1
T08728,U0076,D0023,M023,2026-08-22 02:13:53,4462.81,Chennai,1
T08729,U0076,D0023,M023,2026-08-22 02:11:25,7390.0,Bangalore,1
T08730,U0076,D0023,M023,2026-08-22 02:10:54,2027.76,Bangalore,1
T08731,U0077,D0023,M023,2026-08-22 02:00:22,3850.02,Chennai,1
T08732,U0077,D0023,M023,2026-08-22 02:02:31,7851.22,Mumbai,1
T08733,U0077,D0023,M023,2026-08-22 02:13:27,2800.65,Hyderabad,1
T08734,U0077,D0023,M023,2026-08-22 02:14:12,5027.16,Hyderabad,1
T08735,U0077,D0023,M023,2026-08-22 02:13:01,5700.3,Hyderabad,1
T08736,U0078,D0023,M023,2026-08-22 02:02:23,7423.3,Pune,1
T08737,U0078,D0023,M023,2026-08-22 02:11:42,7401.78,Bangalore,1
T08738,U0078,D0023,M023,2026-08-22 02:14:27,3239.17,Chennai,1
T08739,U0078,D0023,M023,2026-08-22 02:04:51,4493.61,Mumbai,1
T08740,U0078,D0023,M023,2026-08-22 02:11:28,6948.41,Bangalore,1
T08741,U0079,D0024,M024,2026-08-22 03:01:23,7971.78,Bangalore,1
T08742,U0079,D0024,M024,2026-08-22 03:02:40,4558.42,Pune,1
T08743,U0079,D0024,M024,2026-08-22 03:09:46,7140.52,Chennai,1
T08744,U0079,D0024,M024,2026-08-22 03:12:14,6869.4,Delhi,1
T08745,U0079,D0024,M024,2026-08-22 03:09:10,6048.24,Hyderabad,1
T08746,U0080,D0024,M024,2026-08-22 03:06:07,5196.54,Delhi,1
T08747,U0080,D0024,M024,2026-08-22 03:08:25,7461.27,Delhi,1
T08748,U0080,D0024,M024,2026-08-22 03:12:36,2311.06,Hyderabad,1
T08749,U0080,D0024,M024,2026-08-22 03:12:21,1488.27,Hyderabad,1
T08750,U0080,D0024,M024,2026-08-22 03:05:30,2145.56,Delhi,1
T08751,U0081,D0024,M024,2026-08-22 03:12:35,6491.82,Chennai,1
T08752,U0081,D0024,M024,2026-08-22 03:13:01,2598.9,Bangalore,1
T08753,U0081,D0024,M024,2026-08-22 03:06:48,7465.42,Hyderabad,1
T08754,U0081,D0024,M024,2026-08-22 03:12:26,2616.94,Pune,1
T08755,U0081,D0024,M024,2026-08-22 03:04:12,5390.25,Chennai,1
T08756,U0082,D0024,M024,2026-08-22 03:10:17,7716.86,Mumbai,1
T08757,U0082,D0024,M024,2026-08-22 03:12:01,2954.75,Pune,1
T08758,U0082,D0024,M024,2026-08-22 03:13:13,3010.86,Chennai,1
T08759,U0082,D0024,M024,2026-08-22 03:13:14,6022.93,Chennai,1
T08760,U0082,D0024,M024,2026-08-22 03:10:07,5915.56,Hyderabad,1
T08761,U0083,D0024,M024,2026-08-22 03:11:35,4195.84,Mumbai,1
T08762,U0083,D0024,M024,2026-08-22 03:08:30,5852.6,Pune,1
T08763,U0083,D0024,M024,2026-08-22 03:04:49,7147.08,Bangalore,1
T08764,U0083,D0024,M024,2026-08-22 03:05:02,7979.82,Mumbai,1
T08765,U0083,D0024,M024,2026-08-22 03:07:45,1906.35,Pune,1
T08766,U0084,D0024,M024,2026-08-22 03:10:51,6351.63,Pune,1
T08767,U0084,D0024,M024,2026-08-22 03:04:40,7394.58,Mumbai,1
T08768,U0084,D0024,M024,2026-08-22 03:02:33,6509.68,Pune,1
T08769,U0084,D0024,M024,2026-08-22 03:13:44,4569.54,Pune,1
T08770,U0084,D0024,M024,2026-08-22 03:13:12,3070.73,Delhi,1
T08771,U0085,D0025,M025,2026-08-22 04:13:34,1071.21,Mumbai,1
T08772,U0085,D0025,M025,2026-08-22 04:10:42,7285.23,Pune,1
T08773,U0085,D0025,M025,2026-08-22 04:14:51,1521.34,Bangalore,1
T08774,U0085,D0025,M025,2026-08-22 04:10:10,5006.14,Delhi,1
T08775,U0085,D0025,M025,2026-08-22 04:04:58,3040.97,Chennai,1
T08776,U0086,D0025,M025,2026-08-22 04:10:28,4555.03,Delhi,1
T08777,U0086,D0025,M025,2026-08-22 04:09:43,2733.41,Mumbai,1
T08778,U0086,D0025,M025,2026-08-22 04:10:51,2817.71,Bangalore,1
T08779,U0086,D0025,M025,2026-08-22 04:02:11,4519.34,Mumbai,1
T08780,U0086,D0025,M025,2026-08-22 04:06:04,4541.44,Delhi,1
T08781,U0087,D0025,M025,2026-08-22 04:08:01,7787.27,Bangalore,1
T08782,U0087,D0025,M025,2026-08-22 04:14:47,6365.54,Hyderabad,1
T08783,U0087,D0025,M025,2026-08-22 04:08:48,5144.98,Bangalore,1
T08784,U0087,D0025,M025,2026-08-22 04:05:50,5502.78,Mumbai,1
T08785,U0087,D0025,M025,2026-08-22 04:09:37,5010.83,Bangalore,1
T08786,U0088,D0025,M025,2026-08-22 04:06:10,6369.13,Delhi,1
T08787,U0088,D0025,M025,2026-08-22 04:12:41,2827.3,Hyderabad,1
T08788,U0088,D0025,M025,2026-08-22 04:11:34,7915.77,Mumbai,1
T08789,U0088,D0025,M025,2026-08-22 04:05:58,7728.81,Pune,1
T08790,U0088,D0025,M025,2026-08-22 04:02:30,7957.3,Chennai,1
T08791,U0089,D0025,M025,2026-08-22 04:04:53,2432.03,Hyderabad,1
T08792,U0089,D0025,M025,2026-08-22 04:04:41,1391.12,Mumbai,1
T08793,U0089,D0025,M025,2026-08-22 04:11:48,1187.78,Bangalore,1
T08794,U0089,D0025,M025,2026-08-22 04:07:04,6973.23,Chennai,1
T08795,U0089,D0025,M025,2026-08-22 04:01:12,7579.93,Chennai,1
T08796,U0090,D0025,M025,2026-08-22 04:10:05,3301.45,Pune,1
T08797,U0090,D0025,M025,2026-08-22 04:04:59,2670.55,Mumbai,1
T08798,U0090,D0025,M025,2026-08-22 04:09:12,6246.63,Pune,1
T08799,U0090,D0025,M025,2026-08-22 04:04:35,6998.18,Delhi,1
T08800,U0090,D0025,M025,2026-08-22 04:00:21,6196.99,Chennai,1
T08801,U0858,D0448,M041,2026-08-23 05:19:00,5278.17,Bangalore,0
T08802,U0803,D0127,M035,2026-08-23 06:13:00,3995.15,Pune,0
T08803,U0306,D0124,M091,2026-08-23 02:41:00,3261.43,Hyderabad,0
T08804,U0937,D0329,M096,2026-08-23 17:14:00,5877.88,Mumbai,0
T08805,U0801,D0309,M032,2026-08-23 16:38:00,676.57,Bangalore,0
T08806,U0605,D0088,M073,2026-08-23 22:01:00,7243.18,Pune,0
T08807,U0562,D0142,M075,2026-08-23 22:49:00,2251.4,Mumbai,0
T08808,U0565,D0167,M058,2026-08-23 22:25:00,8747.88,Chennai,0
T08809,U0284,D0294,M068,2026-08-23 15:27:00,1613.93,Mumbai,0
T08810,U0771,D0344,M032,2026-08-23 08:42:00,7413.24,Bangalore,0
T08811,U0643,D0338,M056,2026-08-23 15:03:00,6082.23,Delhi,0
T08812,U0661,D0329,M068,2026-08-23 05:33:00,7033.65,Pune,0
T08813,U0346,D0393,M081,2026-08-23 06:39:00,3949.15,Bangalore,0
T08814,U0981,D0341,M064,2026-08-23 12:21:00,2843.4,Bangalore,0
T08815,U0846,D0488,M095,2026-08-23 22:59:00,2322.86,Delhi,0
T08816,U0522,D0307,M098,2026-08-23 05:14:00,5320.35,Mumbai,0
T08817,U0978,D0151,M028,2026-08-23 03:26:00,4252.15,Hyderabad,0
T08818,U0258,D0237,M099,2026-08-23 10:42:00,1742.87,Hyderabad,0
T08819,U0608,D0486,M095,2026-08-23 16:51:00,9581.64,Hyderabad,0
T08820,U0809,D0245,M054,2026-08-23 06:35:00,9615.73,Bangalore,0
T08821,U0814,D0304,M099,2026-08-23 07:46:00,805.21,Pune,0
T08822,U0369,D0404,M064,2026-08-23 16:53:00,3361.73,Mumbai,0
T08823,U0216,D0391,M080,2026-08-23 03:14:00,8607.77,Mumbai,0
T08824,U0520,D0398,M032,2026-08-23 04:51:00,1214.34,Bangalore,0
T08825,U0972,D0086,M031,2026-08-23 05:51:00,5037.25,Mumbai,0
T08826,U0466,D0415,M098,2026-08-23 12:10:00,8889.27,Delhi,0
T08827,U0837,D0462,M085,2026-08-23 01:55:00,7707.65,Hyderabad,0
T08828,U0274,D0401,M042,2026-08-23 11:06:00,2350.32,Pune,0
T08829,U0205,D0408,M079,2026-08-23 06:35:00,1045.98,Pune,0
T08830,U0153,D0245,M053,2026-08-23 16:55:00,8363.38,Mumbai,0
T08831,U0763,D0182,M047,2026-08-23 18:59:00,4729.87,Delhi,0
T08832,U0998,D0426,M047,2026-08-23 16:59:00,2941.15,Mumbai,0
T08833,U0944,D0171,M048,2026-08-23 13:29:00,9117.2,Pune,0
T08834,U0776,D0319,M066,2026-08-23 06:38:00,979.6,Pune,0
T08835,U0507,D0159,M059,2026-08-23 07:02:00,5436.69,Chennai,0
T08836,U0823,D0089,M082,2026-08-23 11:05:00,4516.05,Chennai,0
T08837,U0901,D0125,M065,2026-08-23 22:13:00,3067.88,Pune,0
T08838,U0774,D0213,M040,2026-08-23 20:15:00,7094.16,Mumbai,0
T08839,U0826,D0214,M066,2026-08-23 23:09:00,5789.42,Pune,0
T08840,U0544,D0166,M059,2026-08-23 22:50:00,2104.83,Hyderabad,0
T08841,U0157,D0370,M044,2026-08-23 16:49:00,4522.88,Pune,0
T08842,U0227,D0257,M083,2026-08-23 07:48:00,6691.06,Mumbai,0
T08843,U0691,D0245,M026,2026-08-23 22:05:00,4502.52,Hyderabad,0
T08844,U0841,D0132,M095,2026-08-23 05:19:00,3560.79,Pune,0
T08845,U0272,D0480,M029,2026-08-23 06:32:00,987.51,Delhi,0
T08846,U0595,D0307,M042,2026-08-23 00:38:00,4820.93,Delhi,0
T08847,U0258,D0216,M061,2026-08-23 12:44:00,4201.08,Bangalore,0
T08848,U0785,D0284,M077,2026-08-23 15:40:00,6894.34,Bangalore,0
T08849,U0245,D0444,M068,2026-08-23 01:51:00,7192.16,Chennai,0
T08850,U0429,D0076,M036,2026-08-23 00:02:00,9873.69,Mumbai,0
T08851,U0820,D0266,M069,2026-08-23 15:28:00,3847.05,Hyderabad,0
T08852,U0623,D0265,M079,2026-08-23 21:55:00,8475.32,Mumbai,0
T08853,U0522,D0457,M084,2026-08-23 06:34:00,7278.66,Delhi,0
T08854,U0809,D0320,M087,2026-08-23 10:16:00,927.53,Bangalore,0
T08855,U0496,D0077,M081,2026-08-23 17:44:00,3311.82,Bangalore,0
T08856,U0962,D0461,M045,2026-08-23 08:14:00,2512.26,Delhi,0
T08857,U0953,D0228,M080,2026-08-23 23:59:00,1939.61,Hyderabad,0
T08858,U0870,D0324,M028,2026-08-23 14:16:00,8394.79,Mumbai,0
T08859,U0493,D0188,M085,2026-08-23 07:30:00,8379.97,Bangalore,0
T08860,U0480,D0180,M063,2026-08-23 05:37:00,5477.41,Bangalore,0
T08861,U0653,D0439,M093,2026-08-23 02:23:00,6385.96,Mumbai,0
T08862,U0303,D0372,M051,2026-08-23 02:07:00,9352.08,Pune,0
T08863,U0537,D0133,M071,2026-08-23 01:55:00,4842.13,Bangalore,0
T08864,U0593,D0279,M041,2026-08-23 13:33:00,6078.62,Chennai,0
T08865,U0594,D0311,M033,2026-08-23 11:19:00,5804.18,Hyderabad,0
T08866,U0272,D0137,M084,2026-08-23 22:25:00,8414.55,Pune,0
T08867,U0848,D0316,M082,2026-08-23 20:46:00,4364.34,Chennai,0
T08868,U0257,D0380,M099,2026-08-23 09:43:00,4182.84,Bangalore,0
T08869,U0732,D0394,M075,2026-08-23 22:58:00,582.04,Mumbai,0
T08870,U0428,D0391,M079,2026-08-23 02:21:00,8643.67,Chennai,0
T08871,U0770,D0337,M054,2026-08-23 00:37:00,5179.84,Mumbai,0
T08872,U0705,D0340,M065,2026-08-23 16:00:00,4577.95,Delhi,0
T08873,U0703,D0336,M090,2026-08-23 05:13:00,2634.06,Chennai,0
T08874,U0617,D0254,M077,2026-08-23 18:07:00,7434.04,Delhi,0
T08875,U0854,D0296,M048,2026-08-23 15:15:00,9866.48,Delhi,0
T08876,U0342,D0432,M055,2026-08-23 00:25:00,8739.82,Bangalore,0
T08877,U0734,D0441,M082,2026-08-23 02:12:00,9003.88,Hyderabad,0
T08878,U0650,D0492,M068,2026-08-23 20:09:00,9881.1,Bangalore,0
T08879,U0269,D0491,M050,2026-08-23 07:22:00,3907.98,Chennai,0
T08880,U0895,D0412,M037,2026-08-23 02:14:00,8369.37,Mumbai,0
T08881,U0607,D0467,M092,2026-08-23 02:15:00,2842.53,Delhi,0
T08882,U0314,D0349,M049,2026-08-23 10:01:00,7548.15,Mumbai,0
T08883,U0466,D0387,M041,2026-08-23 21:52:00,2475.76,Bangalore,0
T08884,U0581,D0481,M067,2026-08-23 01:54:00,5722.2,Pune,0
T08885,U0806,D0161,M053,2026-08-23 22:33:00,1147.74,Delhi,0
T08886,U0569,D0403,M056,2026-08-23 16:00:00,9835.59,Bangalore,0
T08887,U0966,D0190,M041,2026-08-23 22:18:00,8313.82,Bangalore,0
T08888,U0524,D0130,M091,2026-08-23 02:32:00,7120.71,Mumbai,0
T08889,U0977,D0373,M028,2026-08-23 00:53:00,2830.11,Mumbai,0
T08890,U0759,D0100,M064,2026-08-23 14:45:00,7363.23,Hyderabad,0
T08891,U0763,D0210,M033,2026-08-23 11:50:00,6855.3,Delhi,0
T08892,U0217,D0244,M038,2026-08-23 20:38:00,7629.79,Delhi,0
T08893,U0412,D0155,M089,2026-08-23 19:06:00,5689.87,Bangalore,0
T08894,U0871,D0396,M035,2026-08-23 21:14:00,9776.25,Chennai,0
T08895,U0595,D0480,M094,2026-08-23 20:21:00,638.04,Delhi,0
T08896,U0663,D0294,M032,2026-08-23 21:51:00,4285.19,Delhi,0
T08897,U0225,D0225,M065,2026-08-23 02:45:00,4346.1,Pune,0
T08898,U0587,D0445,M075,2026-08-23 03:16:00,1117.98,Mumbai,0
T08899,U0852,D0153,M061,2026-08-23 05:34:00,9706.46,Mumbai,0
T08900,U0631,D0101,M097,2026-08-23 01:01:00,3488.63,Delhi,0
T08901,U0912,D0252,M096,2026-08-23 05:14:00,2873.29,Pune,0
T08902,U0162,D0206,M087,2026-08-23 16:32:00,7145.72,Delhi,0
T08903,U0870,D0241,M087,2026-08-23 06:01:00,2920.23,Bangalore,0
T08904,U0185,D0194,M033,2026-08-23 06:44:00,926.78,Bangalore,0
T08905,U0915,D0478,M092,2026-08-23 14:07:00,1014.4,Hyderabad,0
T08906,U0754,D0361,M081,2026-08-23 06:04:00,7754.44,Pune,0
T08907,U0468,D0388,M064,2026-08-23 21:37:00,9306.04,Mumbai,0
T08908,U0421,D0406,M038,2026-08-23 20:49:00,2777.76,Hyderabad,0
T08909,U0669,D0184,M049,2026-08-23 12:23:00,845.3,Delhi,0
T08910,U0189,D0118,M027,2026-08-23 04:39:00,8622.7,Mumbai,0
T08911,U0388,D0184,M059,2026-08-23 21:15:00,8367.1,Chennai,0
T08912,U0604,D0460,M088,2026-08-23 23:48:00,7621.93,Bangalore,0
T08913,U0695,D0243,M099,2026-08-23 10:26:00,8518.31,Chennai,0
T08914,U0583,D0335,M048,2026-08-23 08:00:00,6208.31,Pune,0
T08915,U0520,D0455,M073,2026-08-23 09:00:00,2065.22,Hyderabad,0
T08916,U0413,D0351,M049,2026-08-23 03:07:00,2486.31,Pune,0
T08917,U0155,D0136,M041,2026-08-23 10:41:00,6514.74,Hyderabad,0
T08918,U0639,D0283,M061,2026-08-23 03:24:00,6754.78,Hyderabad,0
T08919,U0256,D0183,M095,2026-08-23 12:22:00,9828.44,Chennai,0
T08920,U0311,D0180,M086,2026-08-23 12:20:00,237.85,Chennai,0
T08921,U0775,D0329,M057,2026-08-23 04:00:00,4682.17,Chennai,0
T08922,U0986,D0239,M045,2026-08-23 23:15:00,9808.41,Chennai,0
T08923,U0301,D0218,M056,2026-08-23 08:34:00,7016.82,Bangalore,0
T08924,U0907,D0180,M098,2026-08-23 11:55:00,7997.04,Mumbai,0
T08925,U0961,D0370,M081,2026-08-23 11:07:00,9437.09,Chennai,0
T08926,U0715,D0079,M088,2026-08-23 06:44:00,8876.15,Hyderabad,0
T08927,U0170,D0082,M079,2026-08-23 08:50:00,8581.19,Hyderabad,0
T08928,U0940,D0242,M092,2026-08-23 01:30:00,9990.27,Hyderabad,0
T08929,U0951,D0341,M047,2026-08-23 20:55:00,8933.93,Bangalore,0
T08930,U0638,D0423,M095,2026-08-23 05:26:00,5241.98,Chennai,0
T08931,U0525,D0452,M070,2026-08-23 17:48:00,4462.79,Chennai,0
T08932,U0741,D0172,M083,2026-08-23 00:47:00,7684.91,Chennai,0
T08933,U0796,D0403,M072,2026-08-23 17:17:00,9522.29,Pune,0
T08934,U0373,D0270,M028,2026-08-23 17:52:00,698.83,Hyderabad,0
T08935,U0702,D0144,M043,2026-08-23 14:16:00,1521.69,Chennai,0
T08936,U0874,D0416,M036,2026-08-23 13:57:00,9936.81,Hyderabad,0
T08937,U0171,D0108,M036,2026-08-23 12:37:00,2059.87,Chennai,0
T08938,U0802,D0306,M029,2026-08-23 07:20:00,8371.89,Bangalore,0
T08939,U1000,D0222,M082,2026-08-23 16:16:00,9256.25,Mumbai,0
T08940,U0865,D0354,M091,2026-08-23 23:46:00,6788.89,Chennai,0
T08941,U0904,D0325,M037,2026-08-23 08:04:00,9873.74,Delhi,0
T08942,U0752,D0351,M086,2026-08-23 00:16:00,5297.64,Pune,0
T08943,U0491,D0203,M090,2026-08-23 06:17:00,5442.28,Delhi,0
T08944,U0714,D0454,M035,2026-08-23 06:00:00,7074.1,Pune,0
T08945,U0952,D0473,M054,2026-08-23 22:29:00,8701.94,Mumbai,0
T08946,U0971,D0499,M068,2026-08-23 15:27:00,6910.53,Hyderabad,0
T08947,U0350,D0464,M088,2026-08-23 13:16:00,2771.31,Hyderabad,0
