user_id,account_age_days,transaction_count,transactions_per_hour,unique_merchant_count,merchant_concentration_ratio,unique_device_count,max_shared_device_users,max_users_on_device_in_window,is_suspicious
U0935,878,4.0,0.008629989212513484,4.0,0.0,4.0,30.0,2.0,0.0
U0936,902,13.0,0.02360774818401937,12.0,0.07692307692307687,12.0,31.0,2.0,0.0
U0937,784,9.0,0.017520521722202396,8.0,0.11111111111111116,9.0,33.0,2.0,0.0
U0938,590,4.0,0.006718548793460613,4.0,0.0,4.0,31.0,2.0,0.0
U0939,390,8.0,0.017067880382604986,8.0,0.0,8.0,36.0,2.0,0.0
U0940,489,11.0,0.0240104772991851,9.0,0.18181818181818177,11.0,38.0,2.0,0.0
U0941,7,10.0,0.017079905491189616,10.0,0.0,10.0,28.0,2.0,0.0
U0942,966,12.0,0.02070571995513761,12.0,0.0,12.0,37.0,2.0,0.0
U0943,361,8.0,0.015951613439234322,8.0,0.0,8.0,31.0,2.0,0.0
U0944,306,11.0,0.02554476138870612,11.0,0.0,10.0,32.0,2.0,0.0
U0945,772,11.0,0.019530094099544298,10.0,0.09090909090909094,11.0,30.0,2.0,0.0
U0946,400,12.0,0.021620323103717497,11.0,0.08333333333333337,11.0,28.0,3.0,0.0
U0947,874,7.0,0.012803316668698939,7.0,0.0,7.0,36.0,2.0,0.0
U0948,914,10.0,0.017785682525566917,10.0,0.0,9.0,29.0,2.0,0.0
U0949,977,16.0,0.025425075480692835,15.0,0.0625,15.0,37.0,2.0,0.0
U0950,856,10.0,0.01973164956590371,9.0,0.09999999999999998,10.0,37.0,2.0,0.0
U0951,430,13.0,0.020106720284587428,13.0,0.0,13.0,29.0,2.0,0.0
U0952,552,14.0,0.03176764238711141,14.0,0.0,13.0,36.0,2.0,0.0
U0953,766,17.0,0.029083029197080293,12.0,0.2941176470588235,17.0,36.0,2.0,0.0
U0954,753,16.0,0.02625389706284527,13.0,0.1875,16.0,29.0,2.0,0.0
U0955,560,9.0,0.017136872838056552,8.0,0.11111111111111116,9.0,26.0,1.0,0.0
U0956,820,12.0,0.029602828714743852,10.0,0.16666666666666663,12.0,36.0,2.0,0.0
U0957,618,12.0,0.023857649358825672,11.0,0.08333333333333337,12.0,33.0,2.0,0.0
U0958,920,9.0,0.013601329907813207,8.0,0.11111111111111116,9.0,26.0,2.0,0.0
U0959,226,10.0,0.018348062750374608,10.0,0.0,10.0,37.0,2.0,0.0
U0960,500,13.0,0.02104411169566977,12.0,0.07692307692307687,13.0,31.0,1.0,0.0
U0961,225,13.0,0.025353486104339348,12.0,0.07692307692307687,13.0,36.0,2.0,0.0
U0962,280,12.0,0.023567921440261864,12.0,0.0,12.0,27.0,2.0,0.0
U0963,447,10.0,0.015391719255040787,10.0,0.0,10.0,29.0,2.0,0.0
U0964,498,9.0,0.014283069272885973,9.0,0.0,9.0,27.0,2.0,0.0
U0965,30,11.0,0.01949145034110038,9.0,0.18181818181818177,11.0,37.0,2.0,0.0
U0966,399,9.0,0.014749262536873154,8.0,0.11111111111111116,9.0,29.0,2.0,0.0
U0967,345,12.0,0.018432235932619938,12.0,0.0,12.0,33.0,2.0,0.0
U0968,685,12.0,0.021085925144965736,11.0,0.08333333333333337,12.0,36.0,2.0,0.0
U0969,696,12.0,0.01787221367224346,12.0,0.0,12.0,34.0,2.0,0.0
U0970,818,14.0,0.02869832593098736,13.0,0.0714285714285714,14.0,38.0,2.0,0.0
U0971,415,9.0,0.021069059695669138,8.0,0.11111111111111116,9.0,31.0,2.0,0.0
U0972,742,11.0,0.017446932247746436,10.0,0.09090909090909094,11.0,31.0,2.0,0.0
U0973,170,7.0,0.01733102253032929,7.0,0.0,7.0,32.0,2.0,0.0
U0974,861,13.0,0.021488195267087246,13.0,0.0,12.0,29.0,3.0,0.0
U0975,479,7.0,0.013814880599960529,7.0,0.0,7.0,33.0,2.0,0.0
U0976,942,18.0,0.02778635381290522,17.0,0.05555555555555558,18.0,37.0,3.0,0.0
U0977,131,13.0,0.020602762883330253,12.0,0.07692307692307687,12.0,29.0,2.0,0.0
U0978,638,9.0,0.013726835964310227,9.0,0.0,9.0,33.0,2.0,0.0
U0979,547,15.0,0.02580275229357798,12.0,0.19999999999999996,14.0,31.0,2.0,0.0
U0980,28,9.0,0.017562689042833445,7.0,0.2222222222222222,8.0,37.0,1.0,0.0
U0981,929,11.0,0.01848998459167951,11.0,0.0,11.0,29.0,2.0,0.0
U0982,404,10.0,0.016411378555798686,10.0,0.0,10.0,34.0,2.0,0.0
U0983,607,13.0,0.01825415399017084,12.0,0.07692307692307687,12.0,36.0,2.0,0.0
U0984,578,14.0,0.02223869532987398,14.0,0.0,13.0,37.0,2.0,0.0
U0985,679,4.0,0.012303275747167683,4.0,0.0,4.0,26.0,2.0,0.0
U0986,28,14.0,0.03076246978686003,12.0,0.1428571428571429,11.0,29.0,2.0,0.0
U0987,86,15.0,0.02566369157945764,15.0,0.0,15.0,29.0,2.0,0.0
U0988,659,11.0,0.019359948373471006,11.0,0.0,11.0,25.0,2.0,0.0
U0989,439,11.0,0.016168940934368797,11.0,0.0,11.0,31.0,2.0,0.0
U0990,139,11.0,0.022874571101791842,9.0,0.18181818181818177,11.0,32.0,2.0,0.0
U0991,888,14.0,0.022213407378024592,12.0,0.1428571428571429,13.0,36.0,2.0,0.0
U0992,473,10.0,0.017361111111111112,10.0,0.0,10.0,36.0,2.0,0.0
U0993,187,9.0,0.024762690879075528,9.0,0.0,9.0,30.0,1.0,0.0
U0994,52,13.0,0.02040069048490872,13.0,0.0,13.0,31.0,2.0,0.0
U0995,267,13.0,0.02026658352170863,12.0,0.07692307692307687,13.0,31.0,2.0,0.0
U0996,389,8.0,0.014876801487680148,7.0,0.125,8.0,31.0,2.0,0.0
U0997,336,8.0,0.017788319003854136,8.0,0.0,8.0,31.0,2.0,0.0
U0998,217,10.0,0.017601501994836892,9.0,0.09999999999999998,9.0,31.0,2.0,0.0
U0999,466,7.0,0.013059295419918536,7.0,0.0,7.0,29.0,2.0,0.0
U1000,335,16.0,0.025466217470886277,15.0,0.0625,16.0,37.0,2.0,0.0
