user_id,account_age_days,transaction_count,transactions_per_hour,unique_merchant_count,merchant_concentration_ratio,unique_device_count,max_shared_device_users,max_users_on_device_in_window,is_suspicious,velocity_score,short_window_device_score,merchant_score,account_age_score,shared_device_score,risk_score,risk_level,risk_reasons
U0473,536,9.0,0.0163606616978731,8.0,0.1111111111111111,9.0,38.0,2.0,0.0,0.0001636066169787,0.2,0.1111111111111111,0.0,1.0,22.67,LOW,Device connected to many users
U0474,324,13.0,0.0188990114363248,13.0,0.0,13.0,31.0,2.0,0.0,0.0001889901143632,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0475,958,9.0,0.0173694876001157,9.0,0.0,9.0,27.0,2.0,0.0,0.0001736948760011,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0476,268,10.0,0.0194666147556939,9.0,0.0999999999999999,10.0,33.0,2.0,0.0,0.0001946661475569,0.2,0.0999999999999999,0.0,1.0,22.51,LOW,Device connected to many users
U0477,210,8.0,0.0150725365823023,8.0,0.0,8.0,31.0,2.0,0.0,0.000150725365823,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0478,686,13.0,0.0211067514544716,12.0,0.0769230769230768,12.0,27.0,2.0,0.0,0.0002110675145447,0.2,0.0769230769230768,0.0,1.0,22.16,LOW,Device connected to many users
U0479,734,10.0,0.0169702455028849,10.0,0.0,10.0,31.0,2.0,0.0,0.0001697024550288,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0480,322,15.0,0.0218181818181818,14.0,0.0666666666666666,15.0,32.0,2.0,0.0,0.0002181818181818,0.2,0.0666666666666666,0.0,1.0,22.01,LOW,Device connected to many users
U0481,245,10.0,0.0158654608916389,9.0,0.0999999999999999,10.0,38.0,2.0,0.0,0.0001586546089163,0.2,0.0999999999999999,0.0,1.0,22.5,LOW,Device connected to many users
U0482,272,20.0,0.0308888259672063,17.0,0.15,20.0,32.0,2.0,0.0,0.000308888259672,0.2,0.15,0.0,1.0,23.26,LOW,Device connected to many users
U0483,406,8.0,0.0161921468087977,8.0,0.0,8.0,30.0,2.0,0.0,0.0001619214680879,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0484,135,12.0,0.0189948555599525,11.0,0.0833333333333333,11.0,32.0,2.0,0.0,0.0001899485555995,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0485,688,6.0,0.0098700444151998,6.0,0.0,6.0,28.0,2.0,0.0,9.8700444151998e-05,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0486,661,13.0,0.0199682555936716,12.0,0.0769230769230768,12.0,31.0,2.0,0.0,0.0001996825559367,0.2,0.0769230769230768,0.0,1.0,22.16,LOW,Device connected to many users
U0487,308,7.0,0.0108878807517822,7.0,0.0,7.0,31.0,2.0,0.0,0.0001088788075178,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0488,469,13.0,0.0307570977917981,12.0,0.0769230769230768,13.0,36.0,2.0,0.0,0.0003075709779179,0.2,0.0769230769230768,0.0,1.0,22.16,LOW,Device connected to many users
U0489,324,13.0,0.0194223107569721,13.0,0.0,13.0,34.0,2.0,0.0,0.0001942231075697,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0490,952,14.0,0.0205751236956841,13.0,0.0714285714285714,13.0,32.0,2.0,0.0,0.0002057512369568,0.2,0.0714285714285714,0.0,1.0,22.08,LOW,Device connected to many users
U0491,770,13.0,0.0236020334059549,11.0,0.1538461538461538,12.0,32.0,2.0,0.0,0.0002360203340595,0.2,0.1538461538461538,0.0,1.0,23.31,LOW,Device connected to many users
U0492,959,12.0,0.0208375539027002,10.0,0.1666666666666666,10.0,27.0,2.0,0.0,0.000208375539027,0.2,0.1666666666666666,0.0,1.0,23.51,LOW,Device connected to many users
U0493,75,15.0,0.0246879714716774,15.0,0.0,14.0,31.0,2.0,0.0,0.0002468797147167,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0494,10,15.0,0.0227129337539432,13.0,0.1333333333333333,15.0,31.0,2.0,0.0,0.0002271293375394,0.2,0.1333333333333333,0.6666666666666666,1.0,29.67,LOW,Device connected to many users; Recently created account
U0495,470,11.0,0.0180253994264645,10.0,0.0909090909090909,11.0,28.0,2.0,0.0,0.0001802539942646,0.2,0.0909090909090909,0.0,1.0,22.37,LOW,Device connected to many users
U0496,637,18.0,0.0255669712608304,16.0,0.1111111111111111,17.0,36.0,2.0,0.0,0.0002556697126083,0.2,0.1111111111111111,0.0,1.0,22.67,LOW,Device connected to many users
U0497,577,5.0,0.0103630522643269,5.0,0.0,5.0,28.0,2.0,0.0,0.0001036305226432,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0498,103,12.0,0.0169332079021636,11.0,0.0833333333333333,12.0,32.0,2.0,0.0,0.0001693320790216,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0499,76,12.0,0.023577182526688,11.0,0.0833333333333333,12.0,37.0,2.0,0.0,0.0002357718252668,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0500,551,17.0,0.0245652906892731,12.0,0.2941176470588235,17.0,37.0,2.0,0.0,0.0002456529068927,0.2,0.2941176470588235,0.0,1.0,25.42,LOW,Device connected to many users
U0501,219,8.0,0.0216616273297531,8.0,0.0,8.0,31.0,2.0,0.0,0.0002166162732975,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0502,519,14.0,0.0301399354144241,13.0,0.0714285714285714,13.0,32.0,2.0,0.0,0.0003013993541442,0.2,0.0714285714285714,0.0,1.0,22.08,LOW,Device connected to many users
U0503,272,11.0,0.0201262464550361,10.0,0.0909090909090909,11.0,29.0,2.0,0.0,0.0002012624645503,0.2,0.0909090909090909,0.0,1.0,22.37,LOW,Device connected to many users
U0504,136,12.0,0.022656471254602,12.0,0.0,12.0,31.0,2.0,0.0,0.000226564712546,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0505,956,7.0,0.0132063012923309,7.0,0.0,7.0,32.0,3.0,0.0,0.0001320630129233,0.4,0.0,0.0,1.0,27.0,LOW,Device connected to many users
U0506,358,8.0,0.011731925502273,8.0,0.0,8.0,28.0,2.0,0.0,0.0001173192550227,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0507,903,11.0,0.018508132361189,10.0,0.0909090909090909,11.0,30.0,3.0,0.0,0.0001850813236118,0.4,0.0909090909090909,0.0,1.0,28.37,LOW,Device connected to many users
U0508,71,11.0,0.0183226451236778,9.0,0.1818181818181817,11.0,36.0,2.0,0.0,0.0001832264512367,0.2,0.1818181818181817,0.0,1.0,23.73,LOW,Device connected to many users
U0509,901,10.0,0.0184774575018477,10.0,0.0,10.0,38.0,2.0,0.0,0.0001847745750184,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0510,251,12.0,0.0205174968653824,12.0,0.0,12.0,29.0,2.0,0.0,0.0002051749686538,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0511,379,14.0,0.0231035810550635,13.0,0.0714285714285714,14.0,24.0,2.0,0.0,0.0002310358105506,0.2,0.0714285714285714,0.0,1.0,22.08,LOW,Device connected to many users
U0512,292,10.0,0.0163889647637257,10.0,0.0,10.0,38.0,2.0,0.0,0.0001638896476372,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0513,162,18.0,0.0281748930397579,15.0,0.1666666666666666,18.0,33.0,2.0,0.0,0.0002817489303975,0.2,0.1666666666666666,0.0,1.0,23.51,LOW,Device connected to many users
U0514,449,7.0,0.0122110771914522,7.0,0.0,7.0,28.0,2.0,0.0,0.0001221107719145,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0515,854,7.0,0.0104973756560859,7.0,0.0,7.0,36.0,2.0,0.0,0.0001049737565608,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0516,557,14.0,0.025643373935342,13.0,0.0714285714285714,14.0,37.0,2.0,0.0,0.0002564337393534,0.2,0.0714285714285714,0.0,1.0,22.08,LOW,Device connected to many users
U0517,721,11.0,0.016442861057824,9.0,0.1818181818181817,11.0,36.0,2.0,0.0,0.0001644286105782,0.2,0.1818181818181817,0.0,1.0,23.73,LOW,Device connected to many users
U0518,310,10.0,0.0145299559258003,10.0,0.0,10.0,36.0,2.0,0.0,0.000145299559258,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0519,627,11.0,0.0274725274725274,11.0,0.0,11.0,31.0,2.0,0.0,0.0002747252747252,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0520,827,16.0,0.0242785968994208,14.0,0.125,16.0,33.0,2.0,0.0,0.0002427859689942,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0521,670,15.0,0.0288535521928699,14.0,0.0666666666666666,15.0,32.0,2.0,0.0,0.0002885355219286,0.2,0.0666666666666666,0.0,1.0,22.01,LOW,Device connected to many users
U0522,542,16.0,0.0273808505176692,15.0,0.0625,16.0,31.0,2.0,0.0,0.0002738085051766,0.2,0.0625,0.0,1.0,21.95,LOW,Device connected to many users
U0523,9,13.0,0.0221377078957824,12.0,0.0769230769230768,13.0,31.0,2.0,0.0,0.0002213770789578,0.2,0.0769230769230768,0.7,1.0,29.16,LOW,Device connected to many users; Recently created account
U0524,684,7.0,0.0156058410433619,6.0,0.1428571428571429,6.0,29.0,2.0,0.0,0.0001560584104336,0.2,0.1428571428571429,0.0,1.0,23.15,LOW,Device connected to many users
U0525,837,6.0,0.0104602510460251,5.0,0.1666666666666666,6.0,29.0,2.0,0.0,0.0001046025104602,0.2,0.1666666666666666,0.0,1.0,23.5,LOW,Device connected to many users
U0526,568,8.0,0.0167931987545044,7.0,0.125,8.0,31.0,2.0,0.0,0.000167931987545,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0527,307,13.0,0.0235820534526544,12.0,0.0769230769230768,13.0,28.0,2.0,0.0,0.0002358205345265,0.2,0.0769230769230768,0.0,1.0,22.16,LOW,Device connected to many users
U0528,955,9.0,0.0265695729187167,8.0,0.1111111111111111,9.0,37.0,2.0,0.0,0.0002656957291871,0.2,0.1111111111111111,0.0,1.0,22.67,LOW,Device connected to many users
U0529,680,9.0,0.0183336728457934,8.0,0.1111111111111111,9.0,31.0,3.0,0.0,0.0001833367284579,0.4,0.1111111111111111,0.0,1.0,28.67,LOW,Device connected to many users
U0530,107,10.0,0.0183368478958467,10.0,0.0,10.0,27.0,2.0,0.0,0.0001833684789584,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0531,962,11.0,0.0217305412880284,11.0,0.0,11.0,36.0,2.0,0.0,0.0002173054128802,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0532,900,7.0,0.0139618376437736,6.0,0.1428571428571429,7.0,32.0,2.0,0.0,0.0001396183764377,0.2,0.1428571428571429,0.0,1.0,23.15,LOW,Device connected to many users
U0533,138,14.0,0.0195973216993677,14.0,0.0,14.0,30.0,2.0,0.0,0.0001959732169936,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0534,271,9.0,0.0151988516423203,9.0,0.0,9.0,30.0,2.0,0.0,0.0001519885164232,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0535,119,8.0,0.0141936246969069,7.0,0.125,7.0,32.0,2.0,0.0,0.000141936246969,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0536,912,6.0,0.0096025606828487,4.0,0.3333333333333333,6.0,32.0,2.0,0.0,9.6025606828487e-05,0.2,0.3333333333333333,0.0,1.0,26.0,LOW,Device connected to many users
U0537,110,18.0,0.0295736465949231,15.0,0.1666666666666666,18.0,37.0,2.0,0.0,0.0002957364659492,0.2,0.1666666666666666,0.0,1.0,23.51,LOW,Device connected to many users
U0538,761,6.0,0.0229797012638835,6.0,0.0,6.0,31.0,2.0,0.0,0.0002297970126388,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0539,567,14.0,0.0221717784933748,12.0,0.1428571428571429,14.0,37.0,2.0,0.0,0.0002217177849337,0.2,0.1428571428571429,0.0,1.0,23.15,LOW,Device connected to many users
U0540,160,12.0,0.0204319078293935,12.0,0.0,12.0,31.0,2.0,0.0,0.0002043190782939,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0541,279,11.0,0.0174603174603174,11.0,0.0,11.0,29.0,2.0,0.0,0.0001746031746031,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0542,289,12.0,0.0252844500632111,11.0,0.0833333333333333,12.0,28.0,2.0,0.0,0.0002528445006321,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0543,620,10.0,0.0161925837966211,10.0,0.0,10.0,38.0,2.0,0.0,0.0001619258379662,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0544,216,12.0,0.0172010129485403,9.0,0.25,12.0,36.0,2.0,0.0,0.0001720101294854,0.2,0.25,0.0,1.0,24.76,LOW,Device connected to many users
U0545,735,14.0,0.0241462573301138,13.0,0.0714285714285714,14.0,30.0,2.0,0.0,0.0002414625733011,0.2,0.0714285714285714,0.0,1.0,22.08,LOW,Device connected to many users
U0546,352,9.0,0.0197903686872388,9.0,0.0,9.0,26.0,2.0,0.0,0.0001979036868723,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0547,209,8.0,0.0132813148501701,7.0,0.125,8.0,36.0,2.0,0.0,0.0001328131485017,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0548,704,17.0,0.0277347255077901,16.0,0.0588235294117647,17.0,33.0,2.0,0.0,0.0002773472550779,0.2,0.0588235294117647,0.0,1.0,21.89,LOW,Device connected to many users
U0549,650,10.0,0.0177299725185425,10.0,0.0,10.0,26.0,2.0,0.0,0.0001772997251854,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0550,874,10.0,0.0205409106470386,8.0,0.1999999999999999,10.0,33.0,2.0,0.0,0.0002054091064703,0.2,0.1999999999999999,0.0,1.0,24.01,LOW,Device connected to many users
U0551,271,12.0,0.0190703218116805,11.0,0.0833333333333333,12.0,34.0,2.0,0.0,0.0001907032181168,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0552,518,11.0,0.0204182650662046,9.0,0.1818181818181817,11.0,28.0,2.0,0.0,0.000204182650662,0.2,0.1818181818181817,0.0,1.0,23.73,LOW,Device connected to many users
U0553,501,18.0,0.0255391600454029,16.0,0.1111111111111111,18.0,34.0,2.0,0.0,0.000255391600454,0.2,0.1111111111111111,0.0,1.0,22.67,LOW,Device connected to many users
U0554,258,11.0,0.0225772243697191,11.0,0.0,10.0,38.0,2.0,0.0,0.0002257722436971,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0555,928,7.0,0.0109846998823067,7.0,0.0,7.0,32.0,2.0,0.0,0.000109846998823,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0556,930,12.0,0.0239568776202834,12.0,0.0,12.0,26.0,3.0,0.0,0.0002395687762028,0.4,0.0,0.0,1.0,27.01,LOW,Device connected to many users
U0557,867,12.0,0.0187622149837133,11.0,0.0833333333333333,12.0,29.0,2.0,0.0,0.0001876221498371,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0558,53,11.0,0.0183048591080541,9.0,0.1818181818181817,11.0,33.0,2.0,0.0,0.0001830485910805,0.2,0.1818181818181817,0.0,1.0,23.73,LOW,Device connected to many users
U0559,95,15.0,0.025630072618539,14.0,0.0666666666666666,15.0,29.0,2.0,0.0,0.0002563007261853,0.2,0.0666666666666666,0.0,1.0,22.01,LOW,Device connected to many users
U0560,650,15.0,0.0243565803361208,13.0,0.1333333333333333,15.0,31.0,2.0,0.0,0.0002435658033612,0.2,0.1333333333333333,0.0,1.0,23.01,LOW,Device connected to many users
U0561,434,10.0,0.0153174542391054,10.0,0.0,10.0,22.0,2.0,0.0,0.000153174542391,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0562,850,20.0,0.0283641005034627,19.0,0.05,19.0,34.0,2.0,0.0,0.0002836410050346,0.2,0.05,0.0,1.0,21.76,LOW,Device connected to many users
U0563,284,13.0,0.0187811514290529,12.0,0.0769230769230768,13.0,36.0,2.0,0.0,0.0001878115142905,0.2,0.0769230769230768,0.0,1.0,22.16,LOW,Device connected to many users
U0564,46,7.0,0.0138705416116248,7.0,0.0,7.0,29.0,2.0,0.0,0.0001387054161162,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0565,4,10.0,0.0151672185848985,10.0,0.0,10.0,36.0,2.0,0.0,0.0001516721858489,0.2,0.0,0.8666666666666667,1.0,29.67,LOW,Device connected to many users; Very new account; Recently created account
U0566,342,11.0,0.0157251435514998,9.0,0.1818181818181817,11.0,31.0,2.0,0.0,0.0001572514355149,0.2,0.1818181818181817,0.0,1.0,23.73,LOW,Device connected to many users
U0567,790,16.0,0.0230138562592894,15.0,0.0625,16.0,36.0,3.0,0.0,0.0002301385625928,0.4,0.0625,0.0,1.0,27.94,LOW,Device connected to many users
U0568,134,10.0,0.0238123586141207,9.0,0.0999999999999999,10.0,30.0,2.0,0.0,0.0002381235861412,0.2,0.0999999999999999,0.0,1.0,22.51,LOW,Device connected to many users
U0569,653,17.0,0.0252356564981815,17.0,0.0,17.0,38.0,2.0,0.0,0.0002523565649818,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0570,269,6.0,0.0208901526141704,6.0,0.0,6.0,31.0,2.0,0.0,0.0002089015261417,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0571,166,10.0,0.015048531514133,9.0,0.0999999999999999,10.0,34.0,2.0,0.0,0.0001504853151413,0.2,0.0999999999999999,0.0,1.0,22.5,LOW,Device connected to many users
U0572,760,8.0,0.0121147876126296,6.0,0.25,8.0,27.0,2.0,0.0,0.0001211478761262,0.2,0.25,0.0,1.0,24.75,LOW,Device connected to many users
U0573,453,11.0,0.0213398861872736,11.0,0.0,11.0,37.0,2.0,0.0,0.0002133988618727,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0574,565,9.0,0.0137028014616321,8.0,0.1111111111111111,9.0,26.0,2.0,0.0,0.0001370280146163,0.2,0.1111111111111111,0.0,1.0,22.67,LOW,Device connected to many users
U0575,723,6.0,0.0117428319796457,6.0,0.0,6.0,31.0,3.0,0.0,0.0001174283197964,0.4,0.0,0.0,1.0,27.0,LOW,Device connected to many users
U0576,438,13.0,0.0193069306930693,12.0,0.0769230769230768,13.0,27.0,1.0,0.0,0.0001930693069306,0.0,0.0769230769230768,0.0,1.0,16.16,LOW,Device connected to many users
U0577,575,12.0,0.0191943696515688,11.0,0.0833333333333333,12.0,28.0,2.0,0.0,0.0001919436965156,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0578,10,11.0,0.0223403175033002,9.0,0.1818181818181817,11.0,32.0,2.0,0.0,0.000223403175033,0.2,0.1818181818181817,0.6666666666666666,1.0,30.4,LOW,Device connected to many users; Recently created account
U0579,115,11.0,0.0173123836004511,9.0,0.1818181818181817,10.0,33.0,2.0,0.0,0.0001731238360045,0.2,0.1818181818181817,0.0,1.0,23.73,LOW,Device connected to many users
U0580,78,18.0,0.0335820895522388,17.0,0.0555555555555555,17.0,36.0,2.0,0.0,0.0003358208955223,0.2,0.0555555555555555,0.0,1.0,21.84,LOW,Device connected to many users
U0581,968,7.0,0.012718793531585,5.0,0.2857142857142857,7.0,30.0,2.0,0.0,0.0001271879353158,0.2,0.2857142857142857,0.0,1.0,25.29,LOW,Device connected to many users
U0582,905,8.0,0.0165986582751227,8.0,0.0,8.0,29.0,2.0,0.0,0.0001659865827512,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0583,708,12.0,0.0208701701498594,10.0,0.1666666666666666,12.0,29.0,2.0,0.0,0.0002087017014985,0.2,0.1666666666666666,0.0,1.0,23.51,LOW,Device connected to many users
U0584,926,14.0,0.0212008783221019,12.0,0.1428571428571429,14.0,31.0,2.0,0.0,0.000212008783221,0.2,0.1428571428571429,0.0,1.0,23.15,LOW,Device connected to many users
U0585,153,9.0,0.0148854646194558,8.0,0.1111111111111111,9.0,36.0,2.0,0.0,0.0001488546461945,0.2,0.1111111111111111,0.0,1.0,22.67,LOW,Device connected to many users
U0586,559,15.0,0.0294878935814684,13.0,0.1333333333333333,14.0,38.0,2.0,0.0,0.0002948789358146,0.2,0.1333333333333333,0.0,1.0,23.01,LOW,Device connected to many users
U0587,37,24.0,0.0407182242329987,18.0,0.25,23.0,33.0,2.0,0.0,0.0004071822423299,0.2,0.25,0.0,1.0,24.76,LOW,Device connected to many users
U0588,855,12.0,0.0180207238324072,11.0,0.0833333333333333,12.0,32.0,2.0,0.0,0.000180207238324,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0589,379,13.0,0.0237053245805981,12.0,0.0769230769230768,13.0,36.0,2.0,0.0,0.0002370532458059,0.2,0.0769230769230768,0.0,1.0,22.16,LOW,Device connected to many users
U0590,597,10.0,0.016923337282112,9.0,0.0999999999999999,10.0,29.0,2.0,0.0,0.0001692333728211,0.2,0.0999999999999999,0.0,1.0,22.51,LOW,Device connected to many users
U0591,566,13.0,0.01992133626194,11.0,0.1538461538461538,13.0,37.0,2.0,0.0,0.0001992133626193,0.2,0.1538461538461538,0.0,1.0,23.31,LOW,Device connected to many users
U0592,152,17.0,0.0314941180103127,16.0,0.0588235294117647,17.0,31.0,2.0,0.0,0.0003149411801031,0.2,0.0588235294117647,0.0,1.0,21.89,LOW,Device connected to many users
U0593,441,14.0,0.0204958032402888,14.0,0.0,14.0,29.0,2.0,0.0,0.0002049580324028,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0594,131,11.0,0.0172965040096441,9.0,0.1818181818181817,11.0,31.0,2.0,0.0,0.0001729650400964,0.2,0.1818181818181817,0.0,1.0,23.73,LOW,Device connected to many users
U0595,43,14.0,0.0326289620882535,13.0,0.0714285714285714,14.0,31.0,2.0,0.0,0.0003262896208825,0.2,0.0714285714285714,0.0,1.0,22.08,LOW,Device connected to many users
U0596,316,11.0,0.0448735382104976,11.0,0.0,10.0,31.0,2.0,0.0,0.0004487353821049,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0597,374,10.0,0.0209424083769633,9.0,0.0999999999999999,10.0,28.0,2.0,0.0,0.0002094240837696,0.2,0.0999999999999999,0.0,1.0,22.51,LOW,Device connected to many users
U0598,921,7.0,0.010409179905326,7.0,0.0,7.0,27.0,2.0,0.0,0.0001040917990532,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0599,956,9.0,0.0159076179815,8.0,0.1111111111111111,9.0,31.0,2.0,0.0,0.000159076179815,0.2,0.1111111111111111,0.0,1.0,22.67,LOW,Device connected to many users
U0600,816,7.0,0.0123493090267568,7.0,0.0,7.0,31.0,2.0,0.0,0.0001234930902675,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0601,996,13.0,0.0219904144347335,12.0,0.0769230769230768,13.0,37.0,2.0,0.0,0.0002199041443473,0.2,0.0769230769230768,0.0,1.0,22.16,LOW,Device connected to many users
U0602,882,12.0,0.0190986498315605,11.0,0.0833333333333333,12.0,34.0,2.0,0.0,0.0001909864983156,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0603,41,10.0,0.0170188625726847,8.0,0.1999999999999999,10.0,27.0,2.0,0.0,0.0001701886257268,0.2,0.1999999999999999,0.0,1.0,24.01,LOW,Device connected to many users
U0604,921,12.0,0.0172794470576941,11.0,0.0833333333333333,12.0,29.0,2.0,0.0,0.0001727944705769,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0605,367,16.0,0.0247620521550723,14.0,0.125,16.0,31.0,2.0,0.0,0.0002476205215507,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0606,216,13.0,0.0194460372466405,12.0,0.0769230769230768,13.0,27.0,2.0,0.0,0.0001944603724664,0.2,0.0769230769230768,0.0,1.0,22.16,LOW,Device connected to many users
U0607,699,6.0,0.0167224080267558,5.0,0.1666666666666666,6.0,34.0,2.0,0.0,0.0001672240802675,0.2,0.1666666666666666,0.0,1.0,23.51,LOW,Device connected to many users
U0608,256,16.0,0.0267268019711016,14.0,0.125,16.0,37.0,2.0,0.0,0.000267268019711,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0609,683,12.0,0.0192776245682615,11.0,0.0833333333333333,12.0,28.0,2.0,0.0,0.0001927762456826,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0610,106,14.0,0.0255334670800656,14.0,0.0,13.0,27.0,2.0,0.0,0.0002553346708006,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0611,363,14.0,0.0247919249158845,14.0,0.0,14.0,37.0,3.0,0.0,0.0002479192491588,0.4,0.0,0.0,1.0,27.01,LOW,Device connected to many users
U0612,799,13.0,0.0252108988655095,12.0,0.0769230769230768,13.0,36.0,2.0,0.0,0.000252108988655,0.2,0.0769230769230768,0.0,1.0,22.16,LOW,Device connected to many users
U0613,574,17.0,0.0321573820107821,17.0,0.0,17.0,29.0,2.0,0.0,0.0003215738201078,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0614,906,13.0,0.0247878730098198,13.0,0.0,12.0,30.0,3.0,0.0,0.0002478787300981,0.4,0.0,0.0,1.0,27.01,LOW,Device connected to many users
U0615,896,11.0,0.0204283768726012,8.0,0.2727272727272727,11.0,29.0,2.0,0.0,0.000204283768726,0.2,0.2727272727272727,0.0,1.0,25.1,LOW,Device connected to many users
U0616,417,15.0,0.0246447054957693,14.0,0.0666666666666666,15.0,38.0,2.0,0.0,0.0002464470549576,0.2,0.0666666666666666,0.0,1.0,22.01,LOW,Device connected to many users
U0617,998,7.0,0.0108169362315854,7.0,0.0,7.0,27.0,2.0,0.0,0.0001081693623158,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0618,636,17.0,0.0308483290488431,15.0,0.1176470588235294,16.0,32.0,2.0,0.0,0.0003084832904884,0.2,0.1176470588235294,0.0,1.0,22.77,LOW,Device connected to many users
U0619,768,8.0,0.0128184585803557,8.0,0.0,8.0,32.0,2.0,0.0,0.0001281845858035,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0620,159,11.0,0.0178436249594463,11.0,0.0,10.0,38.0,2.0,0.0,0.0001784362495944,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0621,948,8.0,0.0228582313443497,8.0,0.0,8.0,24.0,3.0,0.0,0.0002285823134434,0.4,0.0,0.0,1.0,27.01,LOW,Device connected to many users
U0622,953,17.0,0.0244980305504851,17.0,0.0,17.0,31.0,2.0,0.0,0.0002449803055048,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0623,243,11.0,0.0208563754147574,10.0,0.0909090909090909,11.0,29.0,2.0,0.0,0.0002085637541475,0.2,0.0909090909090909,0.0,1.0,22.37,LOW,Device connected to many users
U0624,886,9.0,0.0145942001567525,9.0,0.0,9.0,31.0,2.0,0.0,0.0001459420015675,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0625,167,10.0,0.0191540303272146,9.0,0.0999999999999999,10.0,29.0,2.0,0.0,0.0001915403032721,0.2,0.0999999999999999,0.0,1.0,22.51,LOW,Device connected to many users
U0626,1000,6.0,0.0137158532403703,6.0,0.0,6.0,36.0,3.0,0.0,0.0001371585324037,0.4,0.0,0.0,1.0,27.0,LOW,Device connected to many users
